"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TJK","Tajikistan","2008","2008",12.8005,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TJK","Tajikistan","2009","2009",14.31216,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TJK","Tajikistan","2010","2010",15.33145,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TJK","Tajikistan","2011","2011",14.56051,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TJK","Tajikistan","2012","2012",16.35024,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SYC","Seychelles","2002","2002",9.22016,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SYC","Seychelles","2003","2003",12.0432,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SYC","Seychelles","2006","2006",10.95452,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SYC","Seychelles","2011","2011",10.38641,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","AZE","Azerbaijan","2000","2000",18.498,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","AZE","Azerbaijan","2001","2001",18.77296,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","AZE","Azerbaijan","2002","2002",11.39684,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","AZE","Azerbaijan","2003","2003",11.52329,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","AZE","Azerbaijan","2004","2004",13.3256,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","AZE","Azerbaijan","2005","2005",13.12068,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","AZE","Azerbaijan","2006","2006",9.51087,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","AZE","Azerbaijan","2007","2007",9.82856,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","AZE","Azerbaijan","2008","2008",8.28235,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","AZE","Azerbaijan","2009","2009",9.54358,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","AZE","Azerbaijan","2010","2010",8.77911,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","AZE","Azerbaijan","2011","2011",7.30383,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","AZE","Azerbaijan","2012","2012",5.72184,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ETH","Ethiopia","2000","2000",14.90773,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ETH","Ethiopia","2001","2001",14.46177,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ETH","Ethiopia","2002","2002",16.18775,"‡","UIS Estimation"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ETH","Ethiopia","2006","2006",23.97538,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ETH","Ethiopia","2007","2007",24.69945,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ETH","Ethiopia","2008","2008",26.35573,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ETH","Ethiopia","2009","2009",23.58375,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ETH","Ethiopia","2010","2010",26.30404,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TUR","Turkey","2000","2000",7.08241,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TUR","Turkey","2001","2001",6.60896,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TUR","Turkey","2002","2002",6.53223,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TUR","Turkey","2003","2003",7.15246,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TUR","Turkey","2004","2004",8.77593,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TUR","Turkey","2006","2006",8.54862,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","POL","Poland","2000","2000",12.19891,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","POL","Poland","2001","2001",12.17392,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","POL","Poland","2002","2002",12.22743,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","POL","Poland","2003","2003",11.97418,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","POL","Poland","2004","2004",12.6811,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","POL","Poland","2005","2005",12.1865,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","POL","Poland","2006","2006",12.62833,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","POL","Poland","2007","2007",11.25322,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","POL","Poland","2008","2008",11.45085,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","POL","Poland","2009","2009",11.13928,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","POL","Poland","2010","2010",11.10892,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","POL","Poland","2011","2011",11.06334,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","VUT","Vanuatu","2000","2000",27.52419,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","VUT","Vanuatu","2001","2001",40.07755,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","VUT","Vanuatu","2002","2002",36.40962,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","VUT","Vanuatu","2003","2003",44.8018,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","VUT","Vanuatu","2008","2008",21.40563,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","VUT","Vanuatu","2009","2009",18.72315,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BGR","Bulgaria","2001","2001",9.27774,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BGR","Bulgaria","2002","2002",9.65432,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BGR","Bulgaria","2003","2003",11.18025,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BGR","Bulgaria","2004","2004",6.703,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BGR","Bulgaria","2005","2005",12.07252,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BGR","Bulgaria","2006","2006",12.01048,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BGR","Bulgaria","2007","2007",11.11392,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BGR","Bulgaria","2008","2008",12.61226,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BGR","Bulgaria","2009","2009",12.65675,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BGR","Bulgaria","2010","2010",11.16342,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BGR","Bulgaria","2011","2011",11.10005,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BGR","Bulgaria","2012","2012",10.69092,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SDN","Sudan","2000","2000",9.11689,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SDN","Sudan","2002","2002",11.04489,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SDN","Sudan","2004","2004",7.94924,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SDN","Sudan","2005","2005",5.9668,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SDN","Sudan","2006","2006",8.25316,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SDN","Sudan","2008","2008",9.3854,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SDN","Sudan","2009","2009",10.7707,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","DJI","Djibouti","2000","2000",29.38595,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","DJI","Djibouti","2001","2001",26.28002,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","DJI","Djibouti","2002","2002",25.48931,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","DJI","Djibouti","2003","2003",24.27149,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","DJI","Djibouti","2004","2004",24.70114,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","DJI","Djibouti","2005","2005",22.71505,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","DJI","Djibouti","2006","2006",22.14541,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","DJI","Djibouti","2007","2007",22.26884,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","DJI","Djibouti","2010","2010",12.3284,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","HUN","Hungary","2000","2000",10.32352,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","HUN","Hungary","2001","2001",10.45495,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","HUN","Hungary","2002","2002",10.17901,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","HUN","Hungary","2003","2003",11.82985,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","HUN","Hungary","2004","2004",11.00593,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","HUN","Hungary","2005","2005",10.80056,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","HUN","Hungary","2006","2006",10.32768,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","HUN","Hungary","2007","2007",10.33821,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","HUN","Hungary","2008","2008",10.27063,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","HUN","Hungary","2009","2009",9.86443,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","HUN","Hungary","2010","2010",9.68474,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","HUN","Hungary","2011","2011",9.30398,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CZE","Czech Republic","2000","2000",9.07353,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CZE","Czech Republic","2001","2001",8.83908,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CZE","Czech Republic","2002","2002",8.98813,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CZE","Czech Republic","2003","2003",8.5548,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CZE","Czech Republic","2004","2004",9.53951,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CZE","Czech Republic","2005","2005",9.32313,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CZE","Czech Republic","2006","2006",10.35338,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CZE","Czech Republic","2007","2007",9.69913,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CZE","Czech Republic","2008","2008",9.34464,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CZE","Czech Republic","2009","2009",9.58393,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CZE","Czech Republic","2010","2010",9.48043,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CZE","Czech Republic","2011","2011",10.09534,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CZE","Czech Republic","2012","2012",9.74072,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","LAO","Lao People's Democratic Republic","2000","2000",7.26613,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","LAO","Lao People's Democratic Republic","2001","2001",9.11739,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","LAO","Lao People's Democratic Republic","2002","2002",16.20456,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","LAO","Lao People's Democratic Republic","2004","2004",16.24385,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","LAO","Lao People's Democratic Republic","2005","2005",13.73158,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","LAO","Lao People's Democratic Republic","2006","2006",17.48047,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","LAO","Lao People's Democratic Republic","2007","2007",17.35746,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","LAO","Lao People's Democratic Republic","2008","2008",13.963,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","LAO","Lao People's Democratic Republic","2010","2010",11.89297,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TLS","Timor-Leste","2008","2008",9.86456,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TLS","Timor-Leste","2009","2009",15.52864,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TLS","Timor-Leste","2010","2010",12.88816,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TLS","Timor-Leste","2011","2011",9.61729,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MRT","Mauritania","2004","2004",8.17586,"‡","UIS Estimation"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MRT","Mauritania","2006","2006",10.31029,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MRT","Mauritania","2008","2008",13.88017,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MRT","Mauritania","2010","2010",16.03502,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MRT","Mauritania","2011","2011",13.68266,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MRT","Mauritania","2012","2012",10.01775,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","COL","Colombia","2000","2000",13.28683,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","COL","Colombia","2001","2001",13.46772,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","COL","Colombia","2002","2002",15.29956,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","COL","Colombia","2003","2003",15.53726,"‡","UIS Estimation"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","COL","Colombia","2004","2004",15.43978,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","COL","Colombia","2005","2005",15.53561,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","COL","Colombia","2006","2006",13.76883,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","COL","Colombia","2007","2007",14.48145,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","COL","Colombia","2008","2008",14.6773,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","COL","Colombia","2009","2009",16.08117,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","COL","Colombia","2010","2010",16.41858,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","COL","Colombia","2011","2011",15.52914,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","COL","Colombia","2012","2012",15.51283,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","FJI","Fiji","2000","2000",20.48492,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","FJI","Fiji","2001","2001",18.52476,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","FJI","Fiji","2002","2002",19.95339,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","FJI","Fiji","2004","2004",22.04252,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","FJI","Fiji","2005","2005",18.76223,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","FJI","Fiji","2006","2006",19.33155,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","FJI","Fiji","2007","2007",21.4214,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","FJI","Fiji","2008","2008",16.73676,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","FJI","Fiji","2009","2009",15.35247,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","FJI","Fiji","2011","2011",14.88946,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","LCA","Saint Lucia","2001","2001",25.85463,"‡","UIS Estimation"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","LCA","Saint Lucia","2003","2003",15.42216,"‡","UIS Estimation"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","LCA","Saint Lucia","2004","2004",15.04104,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","LCA","Saint Lucia","2005","2005",16.30697,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","LCA","Saint Lucia","2006","2006",19.01138,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","LCA","Saint Lucia","2008","2008",19.94337,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","LCA","Saint Lucia","2009","2009",13.89532,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","LCA","Saint Lucia","2010","2010",14.20208,"+","National Estimation"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","LCA","Saint Lucia","2011","2011",13.83676,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","LCA","Saint Lucia","2012","2012",12.19245,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SWZ","Swaziland","2000","2000",18.74508,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SWZ","Swaziland","2001","2001",19.65618,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SWZ","Swaziland","2002","2002",17.29377,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SWZ","Swaziland","2003","2003",22.06382,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SWZ","Swaziland","2004","2004",21.10407,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SWZ","Swaziland","2005","2005",20.89186,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SWZ","Swaziland","2006","2006",22.70757,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SWZ","Swaziland","2008","2008",21.81324,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SWZ","Swaziland","2009","2009",19.38638,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SWZ","Swaziland","2010","2010",18.28303,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SWZ","Swaziland","2011","2011",22.35631,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","NLD","Netherlands","2000","2000",11.07332,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","NLD","Netherlands","2001","2001",11.01248,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","NLD","Netherlands","2002","2002",11.09102,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","NLD","Netherlands","2003","2003",11.40185,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","NLD","Netherlands","2004","2004",11.71956,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","NLD","Netherlands","2005","2005",12.1909,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","NLD","Netherlands","2006","2006",11.82707,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","NLD","Netherlands","2007","2007",11.62183,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","NLD","Netherlands","2008","2008",11.68874,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","NLD","Netherlands","2009","2009",11.40658,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","NLD","Netherlands","2010","2010",11.52436,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","NLD","Netherlands","2011","2011",11.75423,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","NLD","Netherlands","2012","2012",11.61935,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BGD","Bangladesh","2000","2000",20.49042,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BGD","Bangladesh","2001","2001",18.58478,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BGD","Bangladesh","2002","2002",15.6938,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BGD","Bangladesh","2003","2003",16.68163,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BGD","Bangladesh","2004","2004",15.95312,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BGD","Bangladesh","2006","2006",17.33653,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BGD","Bangladesh","2007","2007",18.1534,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BGD","Bangladesh","2008","2008",17.81619,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BGD","Bangladesh","2009","2009",14.02987,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BGD","Bangladesh","2012","2012",14.6635,"‡","UIS Estimation"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SAU","Saudi Arabia","2000","2000",17.83659,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SAU","Saudi Arabia","2001","2001",20.89614,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SAU","Saudi Arabia","2002","2002",21.29412,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SAU","Saudi Arabia","2003","2003",21.45522,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SAU","Saudi Arabia","2004","2004",20.18866,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SAU","Saudi Arabia","2005","2005",19.29229,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SAU","Saudi Arabia","2006","2006",21.60387,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SAU","Saudi Arabia","2008","2008",19.25742,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MDA","Republic of Moldova","2000","2000",12.99873,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MDA","Republic of Moldova","2001","2001",16.47752,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MDA","Republic of Moldova","2002","2002",18.08781,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MDA","Republic of Moldova","2003","2003",16.28233,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MDA","Republic of Moldova","2004","2004",19.55373,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MDA","Republic of Moldova","2005","2005",19.35065,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MDA","Republic of Moldova","2006","2006",18.67197,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MDA","Republic of Moldova","2007","2007",19.48785,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MDA","Republic of Moldova","2008","2008",19.82275,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MDA","Republic of Moldova","2009","2009",21.01412,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MDA","Republic of Moldova","2010","2010",22.3361,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MDA","Republic of Moldova","2011","2011",21.9582,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MDA","Republic of Moldova","2012","2012",20.82347,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ESP","Spain","2000","2000",10.68445,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ESP","Spain","2001","2001",10.71261,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ESP","Spain","2002","2002",10.709,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ESP","Spain","2003","2003",10.88755,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ESP","Spain","2004","2004",10.72629,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ESP","Spain","2005","2005",10.78145,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ESP","Spain","2006","2006",10.88879,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ESP","Spain","2007","2007",10.8762,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ESP","Spain","2008","2008",10.93867,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ESP","Spain","2009","2009",10.63552,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ESP","Spain","2010","2010",10.56398,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ESP","Spain","2011","2011",10.66101,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ESP","Spain","2012","2012",9.22981,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BMU","Bermuda","2003","2003",11.0366,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BMU","Bermuda","2004","2004",11.11385,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BMU","Bermuda","2005","2005",12.1054,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BMU","Bermuda","2009","2009",13.97043,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BMU","Bermuda","2010","2010",12.93424,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CAF","Central African Republic","2000","2000",9.93077,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CAF","Central African Republic","2002","2002",9.21473,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CAF","Central African Republic","2003","2003",12.02802,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CAF","Central African Republic","2004","2004",12.06446,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CAF","Central African Republic","2005","2005",9.68047,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CAF","Central African Republic","2006","2006",10.05424,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CAF","Central African Republic","2007","2007",9.86948,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CAF","Central African Republic","2008","2008",7.86,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CAF","Central African Republic","2009","2009",7.83009,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CAF","Central African Republic","2010","2010",6.47538,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CAF","Central African Republic","2011","2011",7.82546,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BEL","Belgium","2001","2001",12.0038,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BEL","Belgium","2002","2002",12.15448,,
