"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value"
"21001","Researchers (HC) - Total ","DNK","Denmark","2006","2006",44095
"21001","Researchers (HC) - Total ","DNK","Denmark","2007","2007",42992
"21001","Researchers (HC) - Total ","DNK","Denmark","2008","2008",48442
"21001","Researchers (HC) - Total ","DNK","Denmark","2009","2009",54049
"21001","Researchers (HC) - Total ","DNK","Denmark","2010","2010",54813
"21001","Researchers (HC) - Total ","DNK","Denmark","2011","2011",56845
"21001","Researchers (HC) - Total ","DNK","Denmark","2012","2012",58568
"21001","Researchers (HC) - Total ","FIN","Finland","1997","1997",35317
"21001","Researchers (HC) - Total ","FIN","Finland","1998","1998",39623
"21001","Researchers (HC) - Total ","FIN","Finland","1999","1999",43163
"21001","Researchers (HC) - Total ","FIN","Finland","2000","2000",45241
"21001","Researchers (HC) - Total ","FIN","Finland","2001","2001",47534
"21001","Researchers (HC) - Total ","FIN","Finland","2002","2002",50215
"21001","Researchers (HC) - Total ","FIN","Finland","2003","2003",53430
"21001","Researchers (HC) - Total ","FIN","Finland","2004","2004",51219
"21001","Researchers (HC) - Total ","FIN","Finland","2005","2005",50773
"21001","Researchers (HC) - Total ","FIN","Finland","2006","2006",53273
"21001","Researchers (HC) - Total ","FIN","Finland","2007","2007",53420
"21001","Researchers (HC) - Total ","FIN","Finland","2008","2008",55195
"21001","Researchers (HC) - Total ","FIN","Finland","2009","2009",55797
"21001","Researchers (HC) - Total ","FIN","Finland","2010","2010",57163
"21001","Researchers (HC) - Total ","FIN","Finland","2011","2011",57549
"21001","Researchers (HC) - Total ","FIN","Finland","2012","2012",56704
"21001","Researchers (HC) - Total ","FRA","France","1996","1996",190904
"21001","Researchers (HC) - Total ","FRA","France","1997","1997",197032
"21001","Researchers (HC) - Total ","FRA","France","1998","1998",198484
"21001","Researchers (HC) - Total ","FRA","France","2000","2000",211365
"21001","Researchers (HC) - Total ","FRA","France","2001","2001",217173
"21001","Researchers (HC) - Total ","FRA","France","2002","2002",231816
"21001","Researchers (HC) - Total ","FRA","France","2003","2003",240186
"21001","Researchers (HC) - Total ","FRA","France","2004","2004",249533
"21001","Researchers (HC) - Total ","FRA","France","2005","2005",251599
"21001","Researchers (HC) - Total ","FRA","France","2006","2006",268944
"21001","Researchers (HC) - Total ","FRA","France","2007","2007",278480
"21001","Researchers (HC) - Total ","FRA","France","2008","2008",289041
"21001","Researchers (HC) - Total ","FRA","France","2009","2009",296093
"21001","Researchers (HC) - Total ","FRA","France","2010","2010",324551
"21001","Researchers (HC) - Total ","FRA","France","2011","2011",338470
"21001","Researchers (HC) - Total ","FRA","France","2012","2012",356469
"21001","Researchers (HC) - Total ","DEU","Germany","2003","2003",397130
"21001","Researchers (HC) - Total ","DEU","Germany","2005","2005",406253
"21001","Researchers (HC) - Total ","DEU","Germany","2007","2007",437780
"21001","Researchers (HC) - Total ","DEU","Germany","2009","2009",487242
"21001","Researchers (HC) - Total ","DEU","Germany","2011","2011",522010
"21001","Researchers (HC) - Total ","GRC","Greece","1997","1997",20643
"21001","Researchers (HC) - Total ","GRC","Greece","1999","1999",29559
"21001","Researchers (HC) - Total ","GRC","Greece","2001","2001",26340
"21001","Researchers (HC) - Total ","GRC","Greece","2003","2003",28058
"21001","Researchers (HC) - Total ","GRC","Greece","2005","2005",33396
"21001","Researchers (HC) - Total ","GRC","Greece","2011","2011",45239
"21001","Researchers (HC) - Total ","HUN","Hungary","1996","1996",20485
"21001","Researchers (HC) - Total ","HUN","Hungary","1997","1997",21999
"21001","Researchers (HC) - Total ","HUN","Hungary","1998","1998",23547
"21001","Researchers (HC) - Total ","HUN","Hungary","1999","1999",24609
"21001","Researchers (HC) - Total ","HUN","Hungary","2000","2000",27876
"21001","Researchers (HC) - Total ","HUN","Hungary","2001","2001",28351
"21001","Researchers (HC) - Total ","HUN","Hungary","2002","2002",29764
"21001","Researchers (HC) - Total ","HUN","Hungary","2003","2003",30292
"21001","Researchers (HC) - Total ","HUN","Hungary","2004","2004",30420
"21001","Researchers (HC) - Total ","HUN","Hungary","2005","2005",31407
"21001","Researchers (HC) - Total ","HUN","Hungary","2006","2006",32786
"21001","Researchers (HC) - Total ","HUN","Hungary","2007","2007",33059
"21001","Researchers (HC) - Total ","HUN","Hungary","2008","2008",33739
"21001","Researchers (HC) - Total ","HUN","Hungary","2009","2009",35267
"21001","Researchers (HC) - Total ","HUN","Hungary","2010","2010",35700
"21001","Researchers (HC) - Total ","HUN","Hungary","2011","2011",36945
"21001","Researchers (HC) - Total ","HUN","Hungary","2012","2012",37019
"21001","Researchers (HC) - Total ","ISL","Iceland","1997","1997",2218
"21001","Researchers (HC) - Total ","ISL","Iceland","1999","1999",2681
"21001","Researchers (HC) - Total ","ISL","Iceland","2001","2001",3231
"21001","Researchers (HC) - Total ","ISL","Iceland","2003","2003",3517
"21001","Researchers (HC) - Total ","ISL","Iceland","2005","2005",3821
"21001","Researchers (HC) - Total ","ISL","Iceland","2006","2006",4290
"21001","Researchers (HC) - Total ","ISL","Iceland","2007","2007",3979
"21001","Researchers (HC) - Total ","ISL","Iceland","2008","2008",4158
"21001","Researchers (HC) - Total ","ISL","Iceland","2009","2009",3754
"21001","Researchers (HC) - Total ","ISL","Iceland","2011","2011",3270
"21001","Researchers (HC) - Total ","IRL","Ireland","2002","2002",15512
"21001","Researchers (HC) - Total ","IRL","Ireland","2003","2003",15877
"21001","Researchers (HC) - Total ","IRL","Ireland","2004","2004",16641
"21001","Researchers (HC) - Total ","IRL","Ireland","2005","2005",17653
"21001","Researchers (HC) - Total ","IRL","Ireland","2006","2006",18567
"21001","Researchers (HC) - Total ","IRL","Ireland","2007","2007",19407
"21001","Researchers (HC) - Total ","IRL","Ireland","2008","2008",21040
"21001","Researchers (HC) - Total ","IRL","Ireland","2009","2009",20901
"21001","Researchers (HC) - Total ","IRL","Ireland","2010","2010",20801
"21001","Researchers (HC) - Total ","IRL","Ireland","2011","2011",22131
"21001","Researchers (HC) - Total ","ITA","Italy","1997","1997",99571
"21001","Researchers (HC) - Total ","ITA","Italy","1998","1998",98459
"21001","Researchers (HC) - Total ","ITA","Italy","1999","1999",98624
"21001","Researchers (HC) - Total ","ITA","Italy","2000","2000",100171
"21001","Researchers (HC) - Total ","ITA","Italy","2001","2001",100442
"21001","Researchers (HC) - Total ","ITA","Italy","2002","2002",108882
"21001","Researchers (HC) - Total ","ITA","Italy","2003","2003",107454
"21001","Researchers (HC) - Total ","ITA","Italy","2004","2004",110595
"21001","Researchers (HC) - Total ","ITA","Italy","2005","2005",125534
"21001","Researchers (HC) - Total ","ITA","Italy","2006","2006",137163
"21001","Researchers (HC) - Total ","ITA","Italy","2007","2007",141878
"21001","Researchers (HC) - Total ","ITA","Italy","2008","2008",145594
"21001","Researchers (HC) - Total ","ITA","Italy","2009","2009",149314
"21001","Researchers (HC) - Total ","ITA","Italy","2010","2010",149807
"21001","Researchers (HC) - Total ","ITA","Italy","2011","2011",151597
"21001","Researchers (HC) - Total ","ITA","Italy","2012","2012",157960
"21001","Researchers (HC) - Total ","JPN","Japan","2001","2001",792699
"21001","Researchers (HC) - Total ","JPN","Japan","2002","2002",791224
"21001","Researchers (HC) - Total ","JPN","Japan","2003","2003",830545
"21001","Researchers (HC) - Total ","JPN","Japan","2004","2004",830474
"21001","Researchers (HC) - Total ","JPN","Japan","2005","2005",861901
"21001","Researchers (HC) - Total ","JPN","Japan","2006","2006",874690
"21001","Researchers (HC) - Total ","JPN","Japan","2007","2007",883386
"21001","Researchers (HC) - Total ","JPN","Japan","2008","2008",890669
"21001","Researchers (HC) - Total ","JPN","Japan","2009","2009",889341
"21001","Researchers (HC) - Total ","JPN","Japan","2010","2010",894138
"21001","Researchers (HC) - Total ","JPN","Japan","2011","2011",892684
"21001","Researchers (HC) - Total ","JPN","Japan","2012","2012",887067
"21001","Researchers (HC) - Total ","JPN","Japan","2013","2013",892406
"21001","Researchers (HC) - Total ","KOR","Republic of Korea","1997","1997",138438
"21001","Researchers (HC) - Total ","KOR","Republic of Korea","1998","1998",129767
"21001","Researchers (HC) - Total ","KOR","Republic of Korea","1999","1999",134568
"21001","Researchers (HC) - Total ","KOR","Republic of Korea","2000","2000",159973
"21001","Researchers (HC) - Total ","KOR","Republic of Korea","2001","2001",178937
"21001","Researchers (HC) - Total ","KOR","Republic of Korea","2002","2002",189888
"21001","Researchers (HC) - Total ","KOR","Republic of Korea","2003","2003",198171
"21001","Researchers (HC) - Total ","KOR","Republic of Korea","2004","2004",209979
"21001","Researchers (HC) - Total ","KOR","Republic of Korea","2005","2005",234702
"21001","Researchers (HC) - Total ","KOR","Republic of Korea","2006","2006",256598
"21001","Researchers (HC) - Total ","KOR","Republic of Korea","2007","2007",289098
"21001","Researchers (HC) - Total ","KOR","Republic of Korea","2008","2008",300050
"21001","Researchers (HC) - Total ","KOR","Republic of Korea","2009","2009",323175
"21001","Researchers (HC) - Total ","KOR","Republic of Korea","2010","2010",345912
"21001","Researchers (HC) - Total ","KOR","Republic of Korea","2011","2011",375176
"21001","Researchers (HC) - Total ","KOR","Republic of Korea","2012","2012",401724
"21001","Researchers (HC) - Total ","KOR","Republic of Korea","2013","2013",410333
"21001","Researchers (HC) - Total ","LUX","Luxembourg","2003","2003",2023
"21001","Researchers (HC) - Total ","LUX","Luxembourg","2005","2005",2443
"21001","Researchers (HC) - Total ","LUX","Luxembourg","2007","2007",2470
"21001","Researchers (HC) - Total ","LUX","Luxembourg","2009","2009",2951
"21001","Researchers (HC) - Total ","LUX","Luxembourg","2011","2011",3267
"21001","Researchers (HC) - Total ","NLD","Netherlands","1999","1999",50987
"21001","Researchers (HC) - Total ","NLD","Netherlands","2000","2000",52718
"21001","Researchers (HC) - Total ","NLD","Netherlands","2001","2001",55305
"21001","Researchers (HC) - Total ","NLD","Netherlands","2002","2002",53476
"21001","Researchers (HC) - Total ","NLD","Netherlands","2003","2003",53300
"21001","Researchers (HC) - Total ","NLD","Netherlands","2004","2004",60588
"21001","Researchers (HC) - Total ","NLD","Netherlands","2005","2005",57782
"21001","Researchers (HC) - Total ","NLD","Netherlands","2006","2006",65031
"21001","Researchers (HC) - Total ","NLD","Netherlands","2007","2007",60106
"21001","Researchers (HC) - Total ","NLD","Netherlands","2008","2008",60969
"21001","Researchers (HC) - Total ","NLD","Netherlands","2009","2009",54505
"21001","Researchers (HC) - Total ","NLD","Netherlands","2010","2010",64829
"21001","Researchers (HC) - Total ","NLD","Netherlands","2011","2011",82991
"21001","Researchers (HC) - Total ","NLD","Netherlands","2012","2012",104265
"21001","Researchers (HC) - Total ","NZL","New Zealand","2001","2001",16650
"21001","Researchers (HC) - Total ","NZL","New Zealand","2003","2003",20181
"21001","Researchers (HC) - Total ","NZL","New Zealand","2005","2005",22186
"21001","Researchers (HC) - Total ","NZL","New Zealand","2007","2007",25300
"21001","Researchers (HC) - Total ","NZL","New Zealand","2009","2009",27000
"21001","Researchers (HC) - Total ","NZL","New Zealand","2011","2011",28100
"21001","Researchers (HC) - Total ","NOR","Norway","1997","1997",30244
"21001","Researchers (HC) - Total ","NOR","Norway","1999","1999",30961
"21001","Researchers (HC) - Total ","NOR","Norway","2001","2001",34506
"21001","Researchers (HC) - Total ","NOR","Norway","2003","2003",35267
"21001","Researchers (HC) - Total ","NOR","Norway","2005","2005",36555
"21001","Researchers (HC) - Total ","NOR","Norway","2007","2007",41327
"21001","Researchers (HC) - Total ","NOR","Norway","2008","2008",43699
"21001","Researchers (HC) - Total ","NOR","Norway","2009","2009",44762
"21001","Researchers (HC) - Total ","NOR","Norway","2010","2010",44774
"21001","Researchers (HC) - Total ","NOR","Norway","2011","2011",45578
"21001","Researchers (HC) - Total ","NOR","Norway","2012","2012",46747
"21001","Researchers (HC) - Total ","POL","Poland","1996","1996",81611
"21001","Researchers (HC) - Total ","POL","Poland","1997","1997",86309
"21001","Researchers (HC) - Total ","POL","Poland","1998","1998",85679
"21001","Researchers (HC) - Total ","POL","Poland","1999","1999",86318
"21001","Researchers (HC) - Total ","POL","Poland","2000","2000",88189
"21001","Researchers (HC) - Total ","POL","Poland","2001","2001",89596
"21001","Researchers (HC) - Total ","POL","Poland","2002","2002",90842
"21001","Researchers (HC) - Total ","POL","Poland","2003","2003",94432
"21001","Researchers (HC) - Total ","POL","Poland","2004","2004",96531
"21001","Researchers (HC) - Total ","POL","Poland","2005","2005",97875
"21001","Researchers (HC) - Total ","POL","Poland","2006","2006",96374
"21001","Researchers (HC) - Total ","POL","Poland","2007","2007",97289
"21001","Researchers (HC) - Total ","POL","Poland","2008","2008",97474
"21001","Researchers (HC) - Total ","POL","Poland","2009","2009",98165
"21001","Researchers (HC) - Total ","POL","Poland","2010","2010",100934
"21001","Researchers (HC) - Total ","POL","Poland","2011","2011",100723
"21001","Researchers (HC) - Total ","POL","Poland","2012","2012",103627
"21001","Researchers (HC) - Total ","PRT","Portugal","1996","1996",20523
"21001","Researchers (HC) - Total ","PRT","Portugal","1997","1997",22355
"21001","Researchers (HC) - Total ","PRT","Portugal","1998","1998",25365
"21001","Researchers (HC) - Total ","PRT","Portugal","1999","1999",28375
"21001","Researchers (HC) - Total ","PRT","Portugal","2000","2000",29761
"21001","Researchers (HC) - Total ","PRT","Portugal","2001","2001",31146
"21001","Researchers (HC) - Total ","PRT","Portugal","2002","2002",33501
"21001","Researchers (HC) - Total ","PRT","Portugal","2003","2003",35855
"21001","Researchers (HC) - Total ","PRT","Portugal","2004","2004",36812
"21001","Researchers (HC) - Total ","PRT","Portugal","2005","2005",37769
"21001","Researchers (HC) - Total ","PRT","Portugal","2006","2006",44606
"21001","Researchers (HC) - Total ","PRT","Portugal","2007","2007",51443
"21001","Researchers (HC) - Total ","PRT","Portugal","2008","2008",75073
"21001","Researchers (HC) - Total ","PRT","Portugal","2009","2009",75206
"21001","Researchers (HC) - Total ","PRT","Portugal","2010","2010",80259
"21001","Researchers (HC) - Total ","PRT","Portugal","2011","2011",82354
"21001","Researchers (HC) - Total ","PRT","Portugal","2012","2012",81750
"21001","Researchers (HC) - Total ","SVK","Slovakia","1996","1996",15832
"21001","Researchers (HC) - Total ","SVK","Slovakia","1997","1997",16564
"21001","Researchers (HC) - Total ","SVK","Slovakia","1998","1998",17033
"21001","Researchers (HC) - Total ","SVK","Slovakia","1999","1999",15425
"21001","Researchers (HC) - Total ","SVK","Slovakia","2000","2000",15747
"21001","Researchers (HC) - Total ","SVK","Slovakia","2001","2001",15923
"21001","Researchers (HC) - Total ","SVK","Slovakia","2002","2002",15385
"21001","Researchers (HC) - Total ","SVK","Slovakia","2003","2003",16108
"21001","Researchers (HC) - Total ","SVK","Slovakia","2004","2004",17354
"21001","Researchers (HC) - Total ","SVK","Slovakia","2005","2005",17526
"21001","Researchers (HC) - Total ","SVK","Slovakia","2006","2006",18816
"21001","Researchers (HC) - Total ","SVK","Slovakia","2007","2007",19375
"21001","Researchers (HC) - Total ","SVK","Slovakia","2008","2008",19814
"21001","Researchers (HC) - Total ","SVK","Slovakia","2009","2009",21832
"21001","Researchers (HC) - Total ","SVK","Slovakia","2010","2010",24049
"21001","Researchers (HC) - Total ","SVK","Slovakia","2011","2011",24711
"21001","Researchers (HC) - Total ","SVK","Slovakia","2012","2012",25069
"21001","Researchers (HC) - Total ","SVK","Slovakia","2013","2013",24441
"21001","Researchers (HC) - Total ","ESP","Spain","1997","1997",103905
"21001","Researchers (HC) - Total ","ESP","Spain","1999","1999",116595
"21001","Researchers (HC) - Total ","ESP","Spain","2001","2001",140407
"21001","Researchers (HC) - Total ","ESP","Spain","2002","2002",150098
"21001","Researchers (HC) - Total ","ESP","Spain","2003","2003",158566
"21001","Researchers (HC) - Total ","ESP","Spain","2004","2004",169971
"21001","Researchers (HC) - Total ","ESP","Spain","2005","2005",181023
"21001","Researchers (HC) - Total ","ESP","Spain","2006","2006",193024
"21001","Researchers (HC) - Total ","ESP","Spain","2007","2007",206190
"21001","Researchers (HC) - Total ","ESP","Spain","2008","2008",217716
"21001","Researchers (HC) - Total ","ESP","Spain","2009","2009",221314
"21001","Researchers (HC) - Total ","ESP","Spain","2010","2010",224000
"21001","Researchers (HC) - Total ","ESP","Spain","2011","2011",220254
"21001","Researchers (HC) - Total ","ESP","Spain","2012","2012",215544
"21001","Researchers (HC) - Total ","SWE","Sweden","2005","2005",82496
"21001","Researchers (HC) - Total ","SWE","Sweden","2007","2007",71244
"21001","Researchers (HC) - Total ","SWE","Sweden","2009","2009",72864
"21001","Researchers (HC) - Total ","SWE","Sweden","2011","2011",80039
"21001","Researchers (HC) - Total ","CHE","Switzerland","1996","1996",37600
"21001","Researchers (HC) - Total ","CHE","Switzerland","2000","2000",44230
"21001","Researchers (HC) - Total ","CHE","Switzerland","2004","2004",43220
"21001","Researchers (HC) - Total ","CHE","Switzerland","2008","2008",45874
"21001","Researchers (HC) - Total ","CHE","Switzerland","2012","2012",60278
"21001","Researchers (HC) - Total ","TUR","Turkey","1996","1996",51170
"21001","Researchers (HC) - Total ","TUR","Turkey","1997","1997",54577
"21001","Researchers (HC) - Total ","TUR","Turkey","1998","1998",54061
"21001","Researchers (HC) - Total ","TUR","Turkey","1999","1999",58020
"21001","Researchers (HC) - Total ","TUR","Turkey","2000","2000",67512
"21001","Researchers (HC) - Total ","TUR","Turkey","2001","2001",67190
"21001","Researchers (HC) - Total ","TUR","Turkey","2002","2002",71288
"21001","Researchers (HC) - Total ","TUR","Turkey","2003","2003",74520
"21001","Researchers (HC) - Total ","TUR","Turkey","2004","2004",77110
"21001","Researchers (HC) - Total ","TUR","Turkey","2005","2005",83856
"21001","Researchers (HC) - Total ","TUR","Turkey","2006","2006",90118
"21001","Researchers (HC) - Total ","TUR","Turkey","2007","2007",101961
"21001","Researchers (HC) - Total ","TUR","Turkey","2008","2008",106423
"21001","Researchers (HC) - Total ","TUR","Turkey","2009","2009",114436
"21001","Researchers (HC) - Total ","TUR","Turkey","2010","2010",124796
"21001","Researchers (HC) - Total ","TUR","Turkey","2011","2011",137452
"21001","Researchers (HC) - Total ","TUR","Turkey","2012","2012",155133
"21001","Researchers (HC) - Total ","TUR","Turkey","2013","2013",166097
"21001","Researchers (HC) - Total ","GBR","United Kingdom of Great Britain and Northern Ireland","2005","2005",364807
"21001","Researchers (HC) - Total ","GBR","United Kingdom of Great Britain and Northern Ireland","2007","2007",377210
"21001","Researchers (HC) - Total ","GBR","United Kingdom of Great Britain and Northern Ireland","2009","2009",385489
"21001","Researchers (HC) - Total ","GBR","United Kingdom of Great Britain and Northern Ireland","2010","2010",394755
"21001","Researchers (HC) - Total ","GBR","United Kingdom of Great Britain and Northern Ireland","2011","2011",429009
"21001","Researchers (HC) - Total ","GBR","United Kingdom of Great Britain and Northern Ireland","2012","2012",442385
"21001","Researchers (HC) - Total ","ALB","Albania","2008","2008",1721
"21001","Researchers (HC) - Total ","DZA","Algeria","2005","2005",13805
"21001","Researchers (HC) - Total ","ASM","American Samoa","2002","2002",5
"21001","Researchers (HC) - Total ","ASM","American Samoa","2003","2003",24
"21001","Researchers (HC) - Total ","ASM","American Samoa","2004","2004",10
"21001","Researchers (HC) - Total ","ASM","American Samoa","2005","2005",7
"21001","Researchers (HC) - Total ","ARG","Argentina","1997","1997",37198
"21001","Researchers (HC) - Total ","ARG","Argentina","1998","1998",38238
"21001","Researchers (HC) - Total ","ARG","Argentina","1999","1999",39766
"21001","Researchers (HC) - Total ","ARG","Argentina","2000","2000",41741
"21001","Researchers (HC) - Total ","ARG","Argentina","2001","2001",40455
"21001","Researchers (HC) - Total ","ARG","Argentina","2002","2002",41356
"21001","Researchers (HC) - Total ","ARG","Argentina","2003","2003",43609
"21001","Researchers (HC) - Total ","ARG","Argentina","2004","2004",46167
"21001","Researchers (HC) - Total ","ARG","Argentina","2005","2005",49050
"21001","Researchers (HC) - Total ","ARG","Argentina","2006","2006",53537
"21001","Researchers (HC) - Total ","ARG","Argentina","2007","2007",59052
"21001","Researchers (HC) - Total ","ARG","Argentina","2008","2008",63927
"21001","Researchers (HC) - Total ","ARG","Argentina","2009","2009",67245
"21001","Researchers (HC) - Total ","ARG","Argentina","2010","2010",74020
"21001","Researchers (HC) - Total ","ARG","Argentina","2011","2011",79092
"21001","Researchers (HC) - Total ","ARG","Argentina","2012","2012",81748
"21001","Researchers (HC) - Total ","ARM","Armenia","1997","1997",5492
"21001","Researchers (HC) - Total ","ARM","Armenia","1998","1998",6125
"21001","Researchers (HC) - Total ","ARM","Armenia","1999","1999",4443
"21001","Researchers (HC) - Total ","ARM","Armenia","2000","2000",4971
"21001","Researchers (HC) - Total ","ARM","Armenia","2001","2001",5087
"21001","Researchers (HC) - Total ","ARM","Armenia","2002","2002",4927
"21001","Researchers (HC) - Total ","ARM","Armenia","2003","2003",4667
"21001","Researchers (HC) - Total ","ARM","Armenia","2004","2004",4788
"21001","Researchers (HC) - Total ","ARM","Armenia","2005","2005",5056
"21001","Researchers (HC) - Total ","ARM","Armenia","2006","2006",4838
"21001","Researchers (HC) - Total ","ARM","Armenia","2007","2007",4114
"21001","Researchers (HC) - Total ","ARM","Armenia","2008","2008",5314
"21001","Researchers (HC) - Total ","ARM","Armenia","2009","2009",5542
"21001","Researchers (HC) - Total ","ARM","Armenia","2010","2010",4981
"21001","Researchers (HC) - Total ","ARM","Armenia","2011","2011",4458
"21001","Researchers (HC) - Total ","ARM","Armenia","2012","2012",4056
"21001","Researchers (HC) - Total ","ARM","Armenia","2013","2013",3870
"21001","Researchers (HC) - Total ","AZE","Azerbaijan","1997","1997",10848
"21001","Researchers (HC) - Total ","AZE","Azerbaijan","1998","1998",10148
"21001","Researchers (HC) - Total ","AZE","Azerbaijan","1999","1999",10161
"21001","Researchers (HC) - Total ","AZE","Azerbaijan","2000","2000",10168
"21001","Researchers (HC) - Total ","AZE","Azerbaijan","2001","2001",10139
"21001","Researchers (HC) - Total ","AZE","Azerbaijan","2002","2002",10195
"21001","Researchers (HC) - Total ","AZE","Azerbaijan","2003","2003",10830
"21001","Researchers (HC) - Total ","AZE","Azerbaijan","2004","2004",11531
"21001","Researchers (HC) - Total ","AZE","Azerbaijan","2005","2005",11603
"21001","Researchers (HC) - Total ","AZE","Azerbaijan","2006","2006",11698
"21001","Researchers (HC) - Total ","AZE","Azerbaijan","2007","2007",11280
"21001","Researchers (HC) - Total ","AZE","Azerbaijan","2008","2008",11054
"21001","Researchers (HC) - Total ","AZE","Azerbaijan","2009","2009",11041
"21001","Researchers (HC) - Total ","AZE","Azerbaijan","2010","2010",11037
"21001","Researchers (HC) - Total ","AZE","Azerbaijan","2011","2011",11891
"21001","Researchers (HC) - Total ","AZE","Azerbaijan","2012","2012",15335
"21001","Researchers (HC) - Total ","AZE","Azerbaijan","2013","2013",15784
"21001","Researchers (HC) - Total ","BGD","Bangladesh","1997","1997",6097
"21001","Researchers (HC) - Total ","BLR","Belarus","1996","1996",23324
"21001","Researchers (HC) - Total ","BLR","Belarus","1997","1997",19598
"21001","Researchers (HC) - Total ","BLR","Belarus","1998","1998",19153
"21001","Researchers (HC) - Total ","BLR","Belarus","1999","1999",18817
"21001","Researchers (HC) - Total ","BLR","Belarus","2000","2000",19707
"21001","Researchers (HC) - Total ","BLR","Belarus","2001","2001",19133
"21001","Researchers (HC) - Total ","BLR","Belarus","2002","2002",18557
"21001","Researchers (HC) - Total ","BLR","Belarus","2003","2003",17702
"21001","Researchers (HC) - Total ","BLR","Belarus","2004","2004",17034
"21001","Researchers (HC) - Total ","BLR","Belarus","2005","2005",18267
"21001","Researchers (HC) - Total ","BLR","Belarus","2006","2006",18494
"21001","Researchers (HC) - Total ","BLR","Belarus","2007","2007",18995
"21001","Researchers (HC) - Total ","BLR","Belarus","2008","2008",18455
"21001","Researchers (HC) - Total ","BLR","Belarus","2009","2009",20543
"21001","Researchers (HC) - Total ","BLR","Belarus","2010","2010",19879
"21001","Researchers (HC) - Total ","BLR","Belarus","2011","2011",19668
"21001","Researchers (HC) - Total ","BLR","Belarus","2012","2012",19315
"21001","Researchers (HC) - Total ","BLR","Belarus","2013","2013",18353
"21001","Researchers (HC) - Total ","BOL","Bolivia (Plurinational State of)","1997","1997",1030
"21001","Researchers (HC) - Total ","BOL","Bolivia (Plurinational State of)","1998","1998",1080
"21001","Researchers (HC) - Total ","BOL","Bolivia (Plurinational State of)","1999","1999",1080
"21001","Researchers (HC) - Total ","BOL","Bolivia (Plurinational State of)","2000","2000",1080
"21001","Researchers (HC) - Total ","BOL","Bolivia (Plurinational State of)","2001","2001",1250
"21001","Researchers (HC) - Total ","BOL","Bolivia (Plurinational State of)","2009","2009",1947
"21001","Researchers (HC) - Total ","BOL","Bolivia (Plurinational State of)","2010","2010",2153
"21001","Researchers (HC) - Total ","BIH","Bosnia and Herzegovina","2003","2003",662
"21001","Researchers (HC) - Total ","BIH","Bosnia and Herzegovina","2004","2004",1116
"21001","Researchers (HC) - Total ","BIH","Bosnia and Herzegovina","2005","2005",1135
"21001","Researchers (HC) - Total ","BIH","Bosnia and Herzegovina","2006","2006",2670
"21001","Researchers (HC) - Total ","BIH","Bosnia and Herzegovina","2007","2007",2953
"21001","Researchers (HC) - Total ","BIH","Bosnia and Herzegovina","2012","2012",799
"21001","Researchers (HC) - Total ","BIH","Bosnia and Herzegovina","2013","2013",1245
"21001","Researchers (HC) - Total ","BRA","Brazil","2000","2000",125968
"21001","Researchers (HC) - Total ","BRA","Brazil","2001","2001",131392
"21001","Researchers (HC) - Total ","BRA","Brazil","2002","2002",137293
"21001","Researchers (HC) - Total ","BRA","Brazil","2003","2003",149431
"21001","Researchers (HC) - Total ","BRA","Brazil","2004","2004",164672
"21001","Researchers (HC) - Total ","BRA","Brazil","2005","2005",177926
"21001","Researchers (HC) - Total ","BRA","Brazil","2006","2006",184240
"21001","Researchers (HC) - Total ","BRA","Brazil","2007","2007",192081
"21001","Researchers (HC) - Total ","BRA","Brazil","2008","2008",200364
"21001","Researchers (HC) - Total ","BRA","Brazil","2009","2009",216672
"21001","Researchers (HC) - Total ","BRA","Brazil","2010","2010",234797
"21001","Researchers (HC) - Total ","BRN","Brunei Darussalam","2002","2002",294
"21001","Researchers (HC) - Total ","BRN","Brunei Darussalam","2003","2003",292
"21001","Researchers (HC) - Total ","BRN","Brunei Darussalam","2004","2004",244
"21001","Researchers (HC) - Total ","BGR","Bulgaria","1996","1996",18579
"21001","Researchers (HC) - Total ","BGR","Bulgaria","1997","1997",14573
"21001","Researchers (HC) - Total ","BGR","Bulgaria","1998","1998",14045
"21001","Researchers (HC) - Total ","BGR","Bulgaria","1999","1999",12335
"21001","Researchers (HC) - Total ","BGR","Bulgaria","2000","2000",10527
"21001","Researchers (HC) - Total ","BGR","Bulgaria","2001","2001",10446
"21001","Researchers (HC) - Total ","BGR","Bulgaria","2002","2002",10445
"21001","Researchers (HC) - Total ","BGR","Bulgaria","2003","2003",10876
"21001","Researchers (HC) - Total ","BGR","Bulgaria","2004","2004",11377
"21001","Researchers (HC) - Total ","BGR","Bulgaria","2005","2005",11920
"21001","Researchers (HC) - Total ","BGR","Bulgaria","2006","2006",12033
"21001","Researchers (HC) - Total ","BGR","Bulgaria","2007","2007",13090
"21001","Researchers (HC) - Total ","BGR","Bulgaria","2008","2008",13416
"21001","Researchers (HC) - Total ","BGR","Bulgaria","2009","2009",14699
"21001","Researchers (HC) - Total ","BGR","Bulgaria","2010","2010",14138
"21001","Researchers (HC) - Total ","BGR","Bulgaria","2011","2011",14794
"21001","Researchers (HC) - Total ","BGR","Bulgaria","2012","2012",15219
"21001","Researchers (HC) - Total ","BFA","Burkina Faso","1996","1996",162
"21001","Researchers (HC) - Total ","BFA","Burkina Faso","1997","1997",176
"21001","Researchers (HC) - Total ","BFA","Burkina Faso","2001","2001",236
